round,apply_round,round_norm,apply_round_norm,client_id,class_index,class_name,count,log_count,class_share,client_total_count,log_client_total_count,client_mean_quality,client_mean_confidence,mean_confidence,mean_objectness,mean_class_confidence,mean_localization_quality,mean_quality,prev_count,prev_log_count,count_ratio,log_count_delta,quality_delta,confidence_delta,objectness_delta,rare_relief,stats_path,client_0,client_1,client_2,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,server_precision,server_recall,server_map50,server_map95,server_map95_prev,server_map95_next,server_map95_delta,server_map95_next_delta,server_map95_best_so_far,server_gap_to_best,future_risk,oracle_risk_score,target_low,target_high,target_nms
1,2,0.0,0.07142857142857142,2,0,person,2302.0,7.741967899820685,0.015839485870380438,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.5995492413186903,0.6366974327690595,0.9385835728782037,1.0,0.7148308217887978,2302.0,7.741967899820685,1.0,0.0,0.0,0.0,0.0,0.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.10424769150131494,0.3729344921302893,0.7818211982499987,0.35293449213028927
1,2,0.0,0.07142857142857142,2,1,rider,30.0,3.4339872044851463,0.00020642249179470595,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.4232096354166667,0.7665852864583333,0.5533365885416667,1.0,0.5755891927083333,30.0,3.4339872044851463,1.0,0.0,0.0,0.0,0.0,0.88,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.15134427035235154,0.3832957394775173,0.8111699404718354,0.3632957394775173
1,2,0.0,0.07142857142857142,2,2,car,127608.0,11.756726180320857,0.8780387110979613,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.6875461676181891,0.7001753347838203,0.9812101199480293,1.0,0.7800501747554647,127608.0,11.756726180320857,1.0,0.0,0.0,0.0,0.0,0.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.05929331339003971,0.36304452894580874,0.7630445289458088,0.35
1,2,0.0,0.07142857142857142,2,3,bus,732.0,6.597145701886651,0.0050367087997908256,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.7013536463669741,0.8249184863814891,0.8439120933657787,1.0,0.7844429391329405,732.0,6.597145701886651,1.0,0.0,0.0,0.0,0.0,0.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.02885694654521615,0.3563485282399475,0.7563485282399476,0.35
1,2,0.0,0.07142857142857142,2,4,truck,1933.0,7.56734567601324,0.013300489221305554,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.6946073592295008,0.8321705604549275,0.8280320421624418,1.0,0.7793442001382243,1933.0,7.56734567601324,1.0,0.0,0.0,0.0,0.0,0.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.03885288649369133,0.3585476350286121,0.7586370622824906,0.35
1,2,0.0,0.07142857142857142,2,5,bike,293.0,5.683579767338681,0.002016059669861628,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.4791763878519625,0.6504031236668089,0.7412084377666383,1.0,0.6179105062126705,293.0,5.683579767338681,1.0,0.0,0.0,0.0,0.0,0.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.1907780456319457,0.39197117003902804,0.8140742828282094,0.371971170039028
1,2,0.0,0.07142857142857142,2,6,motor,0.0,0.0,0.0,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.14,0.38079999999999997,0.8108,0.36079999999999995
1,2,0.0,0.07142857142857142,2,7,traffic light,4340.0,8.375860015299594,0.02986245381296746,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.5201629779305875,0.5401535385764689,0.9621053247407834,1.0,0.6605332616287443,4340.0,8.375860015299594,1.0,0.0,0.0,0.0,0.0,0.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.161744898286074,0.3855838776229363,0.8018747964917439,0.36558387762293626
1,2,0.0,0.07142857142857142,2,8,traffic sign,8095.0,8.999125391527247,0.055699669035938155,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.5902581707940858,0.6069434257257567,0.9711810917232859,1.0,0.7107539888868514,8095.0,8.999125391527247,1.0,0.0,0.0,0.0,0.0,0.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.11467017790933662,0.375227439140054,0.7846700770191197,0.355227439140054
1,2,0.0,0.07142857142857142,2,9,train,0.0,0.0,0.0,145333.0,11.886789820808504,0.7712319374944095,0.6754237701896249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,/app/Object_Detection/dynamic_quality_aware_classwise_aggregation/stats_dqa05_scene_class_profile_5h/phase2_round001_client2.json,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.66112,0.40566,0.45611,0.26188,0.26188,0.26445,0.0,0.0025700000000000167,0.26188,0.0,0.0,0.14,0.38079999999999997,0.8108,0.36079999999999995
